game_id,king_w,queen_w,rooks_w,bishops_w,knights_w,pawns_w,king_b,queen_b,rooks_b,bishops_b,knights_b,pawns_b
LEcd2t1Q,0,1,0,8,12,5,0,1,0,0,9,8
Xs9sNixt,2,9,3,10,9,8,0,7,2,5,9,13
RmFmqQwt,1,13,13,10,6,14,5,3,8,8,18,10
e4E2jj5O,0,9,6,5,15,11,2,2,2,7,15,11
8O26kiIZ,2,13,10,11,24,8,7,0,15,3,9,5
1Etl4OBD,3,10,12,11,18,11,2,8,11,7,12,19
g9Z3ry7R,0,8,0,8,12,11,2,0,9,7,9,7
u5oYahVT,8,5,43,8,24,23,20,3,40,10,21,16
ujF87GxR,6,13,14,23,18,15,13,3,14,13,18,16
NQJBF4E2,3,12,20,20,24,6,6,16,8,11,9,10
nDgdSvDR,9,0,13,4,12,11,5,7,17,12,12,14
L4j8Q6gv,0,4,0,6,9,9,3,1,2,2,9,8
iVQ5yN6c,3,15,64,7,12,13,17,12,26,6,12,16
VGovfLaT,26,0,24,9,15,18,19,9,20,13,27,18
shYE5LSY,2,6,6,7,15,12,2,6,18,6,9,8
4NtXwWtI,4,22,22,10,15,11,17,1,8,10,9,14
u7upHkfQ,3,7,6,8,6,14,3,6,20,9,15,10
X9hO6q8C,7,5,15,12,18,20,8,2,11,8,30,18
B2zvPPxK,2,3,2,13,12,6,2,3,6,9,12,3
jcB4Z0vk,0,0,0,4,12,4,0,3,0,5,0,5
KHrnl1ss,4,5,10,4,39,10,2,22,3,12,18,5
RDIfoaLK,18,3,22,7,36,18,13,4,12,11,45,20
krCCF9Df,9,42,14,12,18,23,29,27,16,5,12,11
7zRptKm4,2,8,12,12,12,11,2,11,7,3,21,11
vxNkDPg0,17,6,19,8,6,14,3,12,15,8,39,13
UkuNQJnS,12,2,18,25,21,9,6,9,19,13,39,10
vEslcBgK,2,0,17,10,15,15,2,7,17,3,9,13
lkbJtpZd,15,13,15,11,15,17,7,9,24,9,18,26
ehbCrK31,4,1,10,9,21,19,3,6,30,11,21,11
6U6Wzh24,2,7,21,11,9,9,3,0,5,6,21,7
hrV2oEp4,9,5,32,6,12,19,7,4,49,8,12,13
MN1PxtWf,6,11,29,16,18,19,21,7,12,13,21,17
OTU5bcva,4,7,9,11,12,12,2,10,8,10,6,19
jLejfMeT,11,14,13,11,27,9,3,15,4,26,6,12
pN5s6K7E,3,6,0,10,15,9,2,16,2,3,6,9
XV1vwD2T,4,4,7,23,12,16,7,3,21,12,12,20
nkvpSVNK,3,3,14,8,12,10,2,9,7,9,24,10
ygcey1hl,2,1,5,10,18,6,3,2,2,2,6,11
fFSueTO3,3,16,14,10,18,10,5,9,14,5,12,8
e1fNN281,4,6,6,7,9,5,2,3,6,15,9,4
pf5H8kbq,0,0,0,3,6,2,0,0,0,0,3,2
DP2WQkAk,6,7,28,15,6,11,12,4,32,10,18,10
W6nS4jwl,2,2,30,20,18,18,14,7,15,12,12,17
HKIHPHBM,2,7,7,8,39,9,4,10,13,10,9,12
6Tfq1OjZ,17,1,18,22,12,16,4,17,42,13,18,16
OFnUIjPX,3,17,30,10,18,8,6,0,7,6,33,11
3ONqt0Dk,5,10,5,5,12,8,3,2,16,5,21,5
zJgIGAxV,13,1,11,9,21,12,3,27,14,12,9,15
wrcNp3wB,11,25,8,8,15,14,4,19,14,31,18,7
Gj1itCLB,9,10,2,8,12,18,2,21,10,8,15,9
upxS9ehz,11,5,25,12,9,12,8,10,11,14,24,10
HoPOrfgN,2,10,2,10,18,11,3,8,3,3,15,9
NfC8oEdG,2,7,17,11,15,7,2,11,3,5,27,8
KH0YgwvV,3,2,13,8,15,9,2,1,21,11,9,7
TlYx4pNk,10,27,25,7,15,19,13,15,27,10,9,26
qLBAQuaA,2,33,7,6,12,10,5,12,21,5,9,15
3ONIofb9,2,7,10,15,12,9,2,19,12,7,12,8
OaxpaVfI,2,3,0,3,9,4,0,0,0,3,21,3
FvR4b7iD,4,5,26,8,9,10,7,4,2,5,15,11
0QwfSpgo,2,20,13,14,15,11,12,4,14,9,21,11
CsaRp25F,8,3,29,12,45,12,13,6,6,11,27,11
afOXVWns,1,8,1,12,15,10,2,7,5,10,12,6
8VM5qNWa,4,17,26,11,12,9,12,0,10,10,21,8
vNvOKsUk,11,9,36,9,18,10,4,2,33,10,12,17
fJtZeihd,2,0,3,5,9,9,2,7,6,5,12,3
qieMYcKS,6,7,8,27,9,10,3,7,12,9,12,20
OQfkFGmQ,2,6,3,5,9,5,2,6,2,4,9,4
heWIdwr1,3,15,32,7,15,14,8,18,7,7,18,11
KBILT0xg,11,0,15,6,21,15,3,7,20,15,27,16
3NLUhxOu,3,7,9,12,24,12,2,6,23,10,15,12
YAxiVeVv,6,3,26,10,18,19,4,6,28,13,6,15
rOSYaN6B,4,10,14,9,15,13,4,7,5,16,15,13
GFZI14XZ,3,11,10,10,15,5,4,1,3,7,24,5
50KHF6Om,2,3,12,7,9,5,2,0,4,10,9,8
kUAoiP6r,2,1,2,11,12,6,2,6,4,3,15,9
nqWlrZ3b,5,3,22,10,36,9,6,6,19,5,6,14
K4ff7vKF,30,2,25,11,27,15,10,22,26,6,27,26
Bpx6UKYp,10,12,35,11,15,13,15,8,9,5,9,17
rGBzMfNV,2,9,2,5,9,6,2,0,2,4,15,7
Q43I5srL,7,10,11,7,39,18,2,3,30,23,12,13
iwcrzB15,4,7,5,7,3,7,2,0,2,5,12,6
k8zNg46D,25,5,11,18,18,15,5,33,10,20,6,21
ptQ256Fd,2,5,2,8,6,6,2,4,4,5,12,5
yWv4IWjJ,4,6,7,9,12,17,2,3,12,15,12,9
J3rkPbwJ,9,2,5,9,15,14,2,5,29,19,12,9
3v79yYBn,0,10,3,10,6,6,2,6,8,7,12,5
EFycY9V7,0,0,0,3,9,2,0,0,0,0,3,3
6XWJFJdm,2,7,6,6,12,8,2,4,3,5,24,7
4Q8n04cD,2,0,7,5,9,10,2,7,2,6,18,8
w0ditTNK,6,3,3,8,12,8,0,15,7,13,15,5
eNBSwwu1,2,8,22,7,24,13,7,5,20,9,9,13
7TyAxSI4,14,19,38,5,66,20,18,0,34,51,15,12
qeyxyycR,22,10,0,31,12,10,3,24,33,14,12,17
21rPwYft,5,0,3,6,9,10,2,6,2,4,18,6
qumcWldY,14,8,35,9,45,19,32,5,7,8,36,12
ldvGM9cQ,4,3,25,12,12,16,2,13,15,6,18,13
mjYANGVl,2,16,12,9,24,7,3,4,10,7,18,11
Z5PoimlL,5,11,3,9,21,9,2,6,3,8,30,9
N8ED8Al8,2,7,17,8,12,7,3,0,11,9,9,6
ZOqnO0vJ,2,6,5,9,9,7,2,8,3,3,21,6
ycvSSeDB,5,15,16,9,45,19,13,6,14,9,24,19
YKEZ9d5N,4,9,12,10,3,11,5,0,7,3,6,8
6rlmPxTA,4,7,21,10,9,10,5,7,17,7,9,8
2MnGWeoL,2,2,3,7,9,5,2,5,5,2,12,5
iTIwxLQs,21,0,7,18,12,16,2,14,41,11,21,15
TSmypUAJ,2,6,18,12,21,12,4,3,0,3,18,13
KHGUOn2l,0,0,0,1,6,8,0,4,0,8,0,6
jFPkyfoy,5,11,28,29,12,16,11,7,4,27,12,18
ZV4rZRau,6,4,13,12,21,11,2,11,13,2,12,15
CT4O5sBl,2,10,2,10,27,6,5,4,4,11,12,10
kHiq9rnW,8,1,33,11,9,16,8,11,19,5,15,9
MDrZ5WRb,0,5,7,3,18,6,2,2,0,0,15,5
0erfvkBV,1,0,0,3,9,5,0,0,0,3,12,4
QxMU1aum,2,6,39,14,12,10,12,1,4,12,24,15
BHE91Ii9,2,5,15,10,36,8,4,11,11,9,12,12
bPP9RRj2,2,0,3,10,12,11,2,2,4,6,9,7
kQh9gbWh,6,3,6,7,15,11,2,4,4,14,12,14
mWNSskiy,2,0,2,4,15,7,2,3,2,2,3,6
Si4fX8jA,4,4,12,10,15,9,3,7,7,9,12,5
AscKlRsV,5,13,15,10,12,7,4,2,3,7,9,9
2UWz4a1d,8,12,30,6,18,17,13,19,34,12,12,16
UN1L502m,3,3,5,9,9,6,2,10,13,6,9,6
iqQ9Z1kr,4,0,3,6,12,8,0,6,6,5,15,10
CyppxDYx,5,2,20,19,18,19,4,6,17,14,30,11
MbubbDZC,7,10,4,11,15,9,3,9,20,15,9,9
qdtP23zy,2,1,14,11,21,15,2,2,7,11,21,11
XWqARbCn,2,1,21,18,18,8,2,6,15,7,24,13
veDC115A,10,7,14,25,12,12,6,0,6,9,27,19
0dbw3FRF,0,11,0,5,12,3,0,4,0,3,9,3
zw3FSIE9,1,9,18,17,12,5,5,7,9,7,12,7
gu2MzseA,0,6,0,5,6,8,0,4,0,2,6,6
NzaDuBe8,2,16,5,8,27,11,6,9,19,14,21,11
EliTUoXD,6,3,20,18,12,13,4,7,22,13,12,14
FAeDfyiN,5,5,28,9,12,15,2,2,10,16,18,17
05h0YGxW,17,3,16,8,18,15,2,24,14,9,42,12
LFfQooVp,2,4,3,13,9,11,2,3,4,6,21,8
FVqQUVxJ,4,3,33,7,27,8,3,4,28,9,15,15
qFS7QZh9,4,6,5,11,9,10,3,5,5,13,12,7
t6g9H9ln,4,9,11,16,21,7,4,14,16,10,15,12
trMuA8rl,6,5,42,15,12,15,5,2,18,34,9,9
psm7aGKw,5,1,5,13,18,10,2,2,2,6,18,10
llV4ri8F,3,7,6,9,18,24,12,2,6,11,6,9
JlN93hm8,7,9,0,8,12,13,2,13,3,14,18,8
AcpTAC89,10,16,7,6,12,7,4,18,15,7,21,7
JPg4gLmP,4,7,5,7,9,10,2,5,2,13,12,4
HV2wtuWu,2,5,15,11,9,8,2,1,5,6,9,12
vPLn8PlX,3,12,11,12,18,11,3,7,14,10,12,14
bWi5dixP,9,5,11,15,24,8,7,15,10,4,9,12
RR21NPCu,21,6,13,9,30,19,27,6,13,12,24,11
zsJAhtG1,5,8,15,15,12,8,5,3,3,2,24,11
FKHJYtTH,10,9,15,11,30,25,3,6,13,17,51,15
fzOyJYfy,3,9,10,10,15,8,4,3,0,17,18,9
n3Z6oFd7,8,3,20,6,12,18,3,4,14,10,18,13
pVV24d1f,6,6,16,5,9,16,3,6,17,10,36,11
dWIYA1wD,3,10,31,13,21,20,17,0,12,20,9,16
eJ0XCu5c,3,13,2,7,24,7,2,13,5,12,12,6
huA5CfpS,2,5,13,6,9,9,3,2,10,7,15,11
KbTHdwfp,2,7,13,18,24,19,4,0,12,18,18,16
qD39R40w,3,0,29,11,21,14,4,7,9,13,9,13
MyIZeVzg,6,20,25,16,18,12,6,2,14,15,15,24
ENPo5j6K,0,0,0,4,15,6,2,1,2,5,18,3
UH6EJNjX,4,4,27,12,12,12,2,13,8,17,9,14
sbG2Vrv8,4,8,1,5,12,10,2,10,3,12,15,5
hCwK5Zrd,4,6,5,9,9,5,2,1,2,14,9,6
bkZplebW,5,3,10,10,18,16,2,11,10,5,9,15
4ExLyIUZ,5,12,6,6,15,11,5,3,5,10,24,8
S4Kut9UV,13,3,8,7,18,11,3,37,7,8,30,5
aFHY5PPp,2,17,2,9,21,9,2,4,9,8,15,11
AT0py1xh,3,16,5,7,12,12,3,12,11,7,12,11
9QZsDZnP,2,10,6,15,15,7,0,17,3,2,24,7
9S40dLoy,17,8,32,19,21,11,18,15,17,5,18,18
M5q8JwQA,2,4,2,10,18,9,2,3,2,2,12,12
Bfur0UtX,4,4,39,11,30,10,12,3,2,9,21,10
jL2echCj,15,2,16,8,12,15,2,24,23,11,9,10
JrDeh5qQ,9,20,43,12,15,25,23,7,74,14,9,14
HPwWwDqg,7,8,26,8,18,15,4,14,19,5,6,20
phOH8i4d,4,11,16,9,9,10,3,2,7,5,9,8
V3YJSFbc,8,4,30,7,24,13,2,19,24,14,9,11
w8qJkuCX,2,10,23,7,12,9,4,3,10,7,21,12
2rSB8rTc,2,5,2,5,18,7,4,1,2,6,12,6
PnsQJzRd,2,5,6,14,18,9,4,2,6,16,15,6
OALEMrbM,8,10,12,10,24,10,2,20,6,14,12,11
KW7im8v2,9,5,16,5,30,12,2,5,20,9,30,6
eu9AhTGc,11,2,26,7,15,15,3,12,24,8,18,18
0qM6rMtb,8,15,18,9,33,10,2,17,14,23,9,12
QjatHP1M,4,4,11,4,9,15,2,3,10,5,15,10
e65DpaN9,5,13,22,8,15,18,7,8,36,8,9,16
W525Dzyh,4,20,26,7,9,24,21,5,19,13,21,10
RzWNf1vr,7,14,0,22,15,19,3,3,25,28,24,14
xMb601F0,28,15,30,5,39,24,37,26,21,12,21,20
PK1s3S2F,5,7,19,19,18,20,6,0,47,4,15,16
jBfKMi6G,6,4,9,8,18,9,2,3,10,24,18,6
gE1odDc2,7,4,10,13,12,8,2,3,14,23,15,10
joqmgoBQ,4,2,13,8,12,10,2,6,7,8,9,7
KReH9CF6,2,2,31,6,18,20,7,5,23,10,12,15
yrwF6l5q,6,1,19,12,24,14,9,7,17,10,12,12
yArwwGzu,2,23,15,14,12,19,10,15,10,4,30,5
uRsnfoWa,2,3,6,15,15,9,2,7,2,4,15,9
Yr8WLqjb,4,5,15,17,21,11,6,17,13,3,12,10
k7RhwN5j,15,12,14,10,27,11,3,6,24,22,12,16
7BzIAYGm,3,11,9,9,21,13,5,6,15,6,21,15
hEIxs6aC,6,9,13,13,12,12,7,3,13,6,9,16
cW7RT2uZ,4,1,15,8,48,10,4,6,17,7,21,13
LzWW3yiF,3,19,21,5,9,15,7,24,3,4,18,10
BSgrIjQj,6,0,13,16,12,18,6,7,21,12,15,15
Kw9sRcwD,0,0,0,3,12,2,0,0,0,1,3,3
QRa3UK5w,0,2,0,10,9,8,3,0,2,6,21,5
0aEY5sTO,2,7,19,11,24,11,5,0,12,7,9,17
7pQ2XXtt,3,16,11,9,24,6,4,8,9,4,15,6
Blx8qUyI,2,8,6,12,21,12,0,11,6,6,15,17
VqlBFFX4,4,0,40,13,24,7,13,1,19,9,18,12
yeD3Y8Me,4,10,7,8,12,11,3,10,13,16,12,9
iQlZIGX2,2,2,2,7,15,6,2,0,4,3,6,7
z2HstSiD,0,0,0,6,6,4,0,0,0,8,3,4
4Tjt4hBb,2,0,5,4,12,7,2,7,2,3,15,6
YUZk8Qrw,8,2,5,18,9,8,2,12,14,8,21,15
ioPxcjlf,3,0,36,10,18,10,6,7,11,5,33,6
6BJIT4bD,1,0,1,3,9,3,0,10,0,5,0,2
PoNxKPZj,13,7,15,13,12,22,10,0,38,7,18,13
l9ruNsiX,3,2,3,13,24,11,1,5,5,10,18,12
RQtGSkdl,1,20,1,7,18,8,2,9,0,9,9,12
hW8DWHJn,7,12,8,7,15,16,2,10,16,8,18,11
0ffYyQcv,4,6,15,18,24,4,4,1,6,6,12,10
SuRad6dN,8,0,47,8,18,16,8,7,19,14,27,18
eR44RF2W,2,5,23,10,18,11,8,2,6,3,18,9
Ly9iPrDx,0,9,0,10,6,13,6,4,5,6,9,10
TTA8RISM,19,13,27,10,12,11,8,3,5,7,60,18
6GhM3wJ9,9,1,17,12,36,16,6,3,21,23,15,15
dlUB5UYI,4,6,5,12,12,6,2,1,2,2,18,8
EKBh1PJu,2,3,6,8,9,8,0,8,0,6,18,5
EEllkRnr,4,5,8,12,15,9,2,1,3,8,12,9
nGP6lbAw,1,7,0,9,12,8,2,1,10,7,12,7
QcUTYYiW,3,2,2,7,9,10,0,7,0,5,15,7
IvK38IyT,2,12,21,6,18,10,2,4,14,5,12,13
DbxOkl8N,4,2,4,3,12,7,2,2,10,11,12,5
rVexX9if,0,0,0,7,15,5,3,1,3,5,6,2
O11A1W4W,2,12,7,16,21,12,7,11,6,6,18,13
gYGDGwRd,6,17,28,13,21,10,7,0,29,7,39,11
53E3nbrB,0,0,0,7,9,8,0,3,0,2,9,4
oFTf7fSH,10,7,19,9,21,15,4,8,31,6,9,16
uZZrhD6W,8,1,15,6,12,19,4,15,13,7,21,16
EMyivfnK,2,6,3,3,12,8,2,4,3,11,9,7
b2voScFB,5,7,34,15,21,11,10,0,25,7,21,11
sqvjptfX,2,3,2,3,9,7,2,1,3,5,15,4
kBKwlEKB,2,6,3,6,12,8,2,3,3,6,12,9
KkDBRHxq,2,0,2,3,6,3,2,0,2,3,3,2
rpRnl3ug,6,11,50,9,18,22,23,3,21,19,15,9
MhoMpe2m,7,12,30,8,15,15,9,2,40,13,9,13
Ht3orRGO,3,14,19,11,12,8,3,11,22,5,12,9
pYNRgSP3,11,9,11,32,27,21,22,7,10,17,12,23
zyBOUmZR,0,4,0,3,18,10,2,6,2,11,12,6
eTnsRXDV,2,11,20,12,9,8,3,1,8,6,15,12
YjA3yMZ1,1,7,42,20,18,20,21,0,10,14,9,17
wRyF5696,11,3,5,7,15,16,2,13,7,11,24,12
PbbVhMPi,2,18,33,3,12,6,8,11,4,11,9,12
PeoKlhAQ,6,12,15,10,6,10,8,7,3,7,18,9
a1mZUYbM,4,10,14,11,45,12,10,4,19,6,24,18
vYzLNnRV,4,5,16,8,21,19,3,6,23,9,30,9
nKOGQ8Gs,8,11,12,7,21,12,3,13,16,9,27,9
kBSjyIAx,3,5,11,10,12,22,2,13,5,6,9,18
Uz0aDmjO,13,0,23,12,36,17,7,7,20,14,45,18
ef3JLHtc,1,0,0,0,0,6,0,7,0,0,6,2
xItby2c7,3,10,10,9,21,7,6,7,5,6,15,9
urmDxd6n,5,7,18,10,12,13,3,12,20,9,6,9
vSJruYKd,4,3,31,9,15,16,3,10,17,8,12,14
4ms9LlUC,2,0,3,4,15,8,2,6,3,2,9,10
GlBq5laN,5,4,23,10,24,14,10,7,15,14,9,17
bBd6dgCt,5,12,7,9,9,8,2,12,21,16,9,8
7vhtj9VW,3,15,12,10,9,11,4,8,7,6,9,11
8PgHlXl3,2,7,13,9,9,7,0,0,3,4,18,6
ESZjBitj,2,8,17,7,18,9,6,2,11,5,18,10
fRt18sqM,4,24,7,13,21,6,4,10,14,14,27,6
tjHKVkNU,5,20,14,8,9,10,5,5,16,6,18,8
IbWzQfYx,3,4,10,8,12,12,5,2,2,16,6,9
QsYUQo1j,8,10,18,9,15,11,6,13,12,2,12,13
n071LZIC,1,14,1,7,9,18,2,0,11,10,21,11
OYksxmjl,12,7,40,8,18,15,10,16,35,15,9,15
4cUP779M,2,7,12,8,18,7,3,0,12,5,9,9
l5KGTOLU,2,17,14,13,12,6,7,1,9,3,18,10
tjkPjDs2,17,7,13,8,18,18,2,8,43,14,9,20
CRWqCnbu,0,0,0,4,9,6,0,6,0,0,3,8
J2fUdKgq,2,4,9,15,6,8,3,7,5,6,21,5
StyaoP5E,7,0,21,14,18,10,3,7,17,10,33,9
VWy0eSgd,2,0,19,11,15,8,4,7,3,14,9,11
kVEv7ScR,6,3,38,5,12,16,14,4,29,8,18,15
uy3valF2,0,0,0,5,15,3,0,0,1,1,3,6
0rwpUMkz,2,25,26,17,6,11,10,0,15,10,6,18
Td8lanX7,2,6,6,8,15,6,2,17,0,5,6,5
dLdsVMzn,16,7,45,18,12,14,16,0,44,14,15,19
WdhQTChs,3,3,8,8,6,9,2,11,10,14,12,8
hlYHf5En,0,0,0,8,3,5,0,2,0,0,3,5
RUvVojk8,6,0,25,5,21,9,4,7,14,11,24,13
L6fFNRDV,4,9,24,25,24,15,15,10,10,18,12,16
tMyzDRLn,0,1,0,11,12,3,4,0,2,2,6,3
FYSpJF35,2,11,6,8,21,7,3,6,7,10,18,8
dOTAH31D,6,20,27,10,15,17,15,5,14,15,6,15
YnEaQp3X,11,8,45,10,15,28,19,1,17,24,21,16
FGQfMkWM,2,2,0,9,24,8,3,9,0,0,18,7
VolBRJSm,8,0,20,14,15,12,5,7,21,7,33,14
CZ1jxhHi,8,24,28,9,21,14,8,2,31,2,39,16
3XhDvTiN,4,12,12,8,12,6,3,15,0,11,15,5
1CfVR0Vo,2,6,2,5,12,11,2,5,2,15,12,4
OLsKtasi,0,0,3,9,18,6,2,7,2,6,6,4
W7O8AYm0,2,7,26,8,24,6,4,0,13,7,21,7
cs9dKOs7,15,14,23,27,15,15,8,13,54,12,9,22
CvYaHI1P,22,10,14,8,9,16,2,32,17,10,15,17
jjtnZeGr,0,0,0,0,6,4,0,0,0,1,6,1
wnIuDQaK,3,5,21,13,18,15,3,16,7,18,24,13
zg1OUQQg,3,8,4,10,18,15,4,4,3,18,21,12
htMKRXzN,2,12,1,4,21,17,2,1,19,10,21,10
IWGRO2z9,3,0,14,6,18,16,3,8,12,16,15,10
ve7TwZmf,5,1,23,9,24,7,4,6,7,5,27,5
8v8YmjcF,4,6,12,13,9,14,3,7,9,10,15,10
BgiHzviW,7,6,18,7,9,12,2,15,23,10,12,9
u8SoLJSu,2,0,21,7,6,14,2,16,9,11,6,8
24yWhnA5,5,3,4,8,15,10,2,8,5,5,21,9
4PgRbGER,9,18,8,10,15,18,4,19,36,5,9,16
VUNcMYgE,2,0,3,8,21,6,2,3,2,4,12,8
UnB3qhAP,2,14,2,6,9,7,2,6,3,2,15,9
BRIHtnSf,3,16,13,8,9,12,3,15,10,10,9,9
JOH1CFgZ,0,7,0,7,18,10,6,5,2,3,6,10
x14PpwW9,3,11,20,7,9,8,10,9,5,10,9,8
Y7IUDzoY,9,0,7,12,9,16,3,7,18,18,15,17
P9W2P611,19,26,11,16,15,14,11,1,35,14,24,9
R3v2gpRi,0,9,0,1,12,7,2,11,3,5,6,10
1ikBSCMx,9,13,20,8,15,17,7,16,8,21,39,15
RacbC3U3,2,15,14,10,12,8,2,2,12,7,9,13
NusQ4lOX,4,0,41,24,12,11,9,7,19,12,21,8
cuyRNOhn,2,18,8,8,15,15,2,6,27,8,9,13
JSC9h8Ah,6,8,11,11,12,10,1,15,3,3,9,12
Fhbu9Rr8,0,3,0,4,6,5,0,13,0,0,3,2
uZe9rmvd,3,2,18,7,36,20,4,9,17,23,12,17
5kVyUNBp,9,6,11,18,12,11,4,12,13,8,24,8
5ro7yF2C,0,9,35,6,9,17,10,3,6,6,27,18
fVM4YIU1,2,6,2,8,9,6,2,1,3,5,12,8
4jIHhWMh,3,4,2,22,12,12,3,4,4,17,21,12
fx9j6FlH,2,0,11,7,39,15,7,7,7,4,24,12
01yWTvqf,0,0,0,3,15,2,0,0,2,1,3,3
gbwEUeOP,2,3,4,7,9,9,2,1,14,10,21,5
vB2QNjdY,1,12,8,12,15,16,8,4,10,9,18,9
z9Q8YrPL,2,9,13,10,24,8,6,13,9,14,12,9
rY6AHxtb,0,0,3,7,9,8,2,7,2,1,6,5
V7VXtqaq,2,9,9,14,18,5,3,7,13,4,9,8
NOof2Ol3,2,0,2,11,15,7,2,0,2,6,12,8
np2eWbnb,2,6,3,9,12,7,2,0,3,5,12,10
oerT1ffZ,0,10,0,9,12,9,3,3,4,5,12,7
Q5AKNHVf,6,2,13,11,15,11,0,10,2,11,33,11
rx0dzjqK,12,5,24,12,15,16,3,20,19,19,12,16
VEgcGrtx,2,0,8,9,9,6,2,1,6,10,18,5
FJe6XY8K,13,7,46,5,15,11,14,15,25,17,12,20
Su2mIyQ8,0,3,0,3,6,14,4,5,3,5,6,4
8bGAoycE,3,23,21,7,9,7,3,2,26,7,30,6
KlmUCMch,2,14,10,12,12,11,2,0,14,22,15,10
9DI8GxX9,13,7,18,20,18,8,6,0,24,4,18,11
CAQBeEXc,6,7,53,10,12,16,10,25,17,4,12,17
7V3HHDSc,2,5,2,5,9,3,2,0,3,1,9,6
9YmSLLV3,0,0,0,5,6,4,0,2,0,0,9,3
YMplXhn7,4,1,8,11,9,10,2,0,3,10,9,8
749qZwan,5,6,8,9,18,6,2,5,14,9,24,7
XzUB1097,4,7,8,12,9,9,3,9,4,7,6,14
jKtUTU3u,2,1,16,19,21,5,3,6,12,11,15,8
3vgAMKGa,3,5,4,13,12,12,3,8,11,11,21,9
Te8LnJQB,11,8,2,11,15,7,2,10,18,15,6,6
iLoDARjd,27,17,19,18,21,23,41,6,23,6,24,17
HW3EBFms,4,0,20,14,12,11,3,7,27,9,9,9
ffZ6jhmb,1,15,11,7,9,8,5,7,0,5,6,8
fP55IPXX,6,13,29,10,18,16,8,6,26,10,9,15
lE9W4sPC,4,9,48,25,24,17,24,1,20,16,9,17
7v3HJtTq,6,7,9,10,9,10,2,3,12,8,21,11
JloT0xcm,2,7,13,8,24,9,2,9,5,6,15,13
g6Et8MBW,0,6,1,9,21,8,2,11,2,9,9,9
SPCN0cvi,52,3,20,9,15,22,20,40,8,29,15,24
pn9fYSFd,26,6,17,10,12,18,9,1,43,9,18,15
p3Gc9n15,10,5,40,23,9,14,10,10,20,11,39,16
hehzS2Vu,2,4,14,8,12,11,2,20,1,5,9,10
0701oHqU,2,3,10,15,15,11,2,14,2,4,24,12
R8V8oAI6,2,6,6,6,9,7,0,8,0,6,21,5
mW526Sne,1,3,7,37,9,16,5,5,12,9,15,16
TYCPlxup,17,0,53,9,24,8,24,7,26,6,9,18
YG15JN8B,0,6,0,3,6,4,0,0,0,0,9,6
sQ34080N,3,4,8,11,12,10,3,0,3,10,12,10
yfuwpYMs,4,9,5,8,12,6,0,7,0,6,12,6
BJsyptEh,4,1,12,7,9,10,3,5,5,6,15,9
GhibCjuo,2,6,2,15,21,9,4,1,6,14,12,12
azQV3qDX,2,16,6,8,9,10,6,1,0,7,15,10
OKP21TIz,3,3,2,5,3,14,2,7,9,15,15,10
88a6gIEq,4,14,18,4,18,19,7,2,27,11,24,9
Ev5PFToA,0,6,0,3,6,4,0,0,0,3,6,5
ajJq7PhK,18,14,0,14,33,7,3,8,68,16,18,8
eJ8TOAmX,3,10,13,7,9,10,2,5,13,9,15,9
QzRoZYlD,33,2,29,16,6,17,11,12,36,8,48,21
pJ7qPOTg,2,7,7,8,9,15,2,0,10,11,18,13
5tQMEe8D,2,7,14,7,18,7,3,2,6,9,9,15
k7pO2CbG,5,3,25,7,9,11,4,17,5,4,21,11
7BPyssZZ,2,7,12,11,12,10,2,0,12,11,24,10
fEvFYnfC,2,9,11,8,15,10,3,12,8,7,15,7
ft1xXdq7,6,5,22,9,12,18,3,15,13,7,9,19
ocCeO7n7,15,5,17,5,12,20,7,13,41,11,12,20
O0WEefGE,2,6,5,11,18,5,2,11,2,3,9,7
h3t8v5pj,6,9,53,8,27,12,7,2,36,12,21,16
dELhwTwZ,2,3,25,5,30,10,7,15,12,6,12,8
hOftRlNk,2,9,14,14,12,7,4,3,9,6,12,13
vx4pHKgh,6,7,33,13,24,11,16,0,22,24,12,20
Mkbt7x84,4,5,5,5,6,9,2,0,3,3,15,8
5br5XxER,2,1,6,7,9,6,0,5,0,0,18,2
kDokqgcj,2,8,13,12,21,9,9,6,12,8,12,6
1FHJVqiy,13,7,9,28,12,17,11,7,19,28,12,17
9JkH2kCy,4,2,6,6,24,18,3,11,13,15,6,10
xzdLKwRt,13,0,31,19,9,14,10,14,25,11,30,19
LbEuePkZ,2,7,17,6,12,15,2,0,7,12,12,12
bmagoKKz,4,11,12,12,9,9,2,8,19,2,18,5
YftliHju,10,11,35,20,12,10,12,6,35,9,12,12
UrlmpwXK,15,3,20,6,15,20,2,7,54,10,21,10
tt1qJ1uX,2,8,8,17,24,7,5,3,9,14,9,11
sg1skE0d,0,9,0,7,6,4,0,0,0,7,12,4
nipRFMnT,0,5,0,10,18,9,2,5,13,9,6,7
UWB26RbS,2,10,21,3,18,15,8,5,7,8,15,10
gpM6yn9P,0,0,0,0,3,3,0,0,0,1,3,1
mJkPEbNq,2,1,3,9,12,9,2,5,2,10,6,8
fzhhhEb9,6,4,10,10,9,17,3,11,17,13,15,10
vnSRebqu,0,9,0,0,12,7,3,1,5,1,6,5
qdGRV0WH,10,9,6,4,36,10,4,1,24,11,24,8
nnExuxeD,5,6,20,7,9,19,8,7,28,7,15,9
d89OzvNv,3,2,15,10,12,7,2,0,6,13,12,9
Rrx377Ot,2,13,10,18,12,9,5,3,19,6,12,10
